6 491 1 44 57 37 240 17 1 4 72 1 44 22 17 784 30 1 44,1,118
165 774 25 384 405 96 85 245 421 25 376 295 27 67 22 19 240 443,1,132
61 59 818 1 680 1 43 13 710,1,134
36 1 287 12 176 50 34 207 176 113 1709 126 9 988 537,1,137
374 23 165 142 23 51 244 3 1197 24 633 647 3 118 142 1633 1618,1,142
51 1021 286 3 455 111 37 252 1634 245 54 113 104 1021 53 332 113 3,1,150
26 4 293 111 146 2 7 1202 17 2,1,156
190 49 1 44 30 368 310 193 7 791 375 190 44 305 44 1 4 368,1,158
22 298 110 713 1 224 106,1,159
192 617 32 349 3 96 85,1,165
1506 849 256 27 168 225 1806 3 594 277 996 98 27 9 200 2 246 200 625,1,168
96 85 10 1628 26 1451 670 3 1628 171 1628,1,171
406 448 506 19 208 69 187 327 244 480 327 661 93 829 2 4,1,173
293 89 14 2 95 17 3,1,174
111 249 1326 38 27 563 38 344 16 24 12 7 236 406 152 543 38 14,1,176
22 66 18 73 16 72 1304 262 23 70 16 34 72 309 73,1,179
57 550 85 60 655 107 57 234 31 1403 124 65 230 863 550 143 399 99,1,182
5 185 2 1 510 1608 1189 11 1159 184 212 510 56 48 549,1,183
17 124 28 27 254 34 15 10 28 30 346 55 11 243 573 4 44 2 791 375,1,193
388 174 3 280 634 218 60 213 71 342 386 832 167 59 109,1,194
57 890 1020 319 1 4 36 1096 231 588 575 624 31 677 437 1793 245 152,1,233
216 1245 7 712 133 124 1103 148 37 3 96 85 835 23 78 433 1082 22 13 1498,1,241
111 2 252 628 5 189 4 869 56 48 615 266 81 177 88 448 4 66 56,1,243
366 2 218 46 45 339 69 3 261 320 365 2 26 45 59 320 964 2 26 911,1,251
61 46 36 1349 161 47 691 130 397 61 408 1349 397 989 691,1,253
323 1332 230 142 1461 218 263 226 23 31 575 1772 296,1,260
210 763 592 665 17 151 37 1266 686 636 926 209 835 167 286,1,267
288 1523 990 3 441 55 269 74 3 354 441 27 1 9 172,1,269
625 36 1 1552 872 309 1315 1071 1420 194 483 11 733 1420 11 9 804 1315 1420 194,1,270
21 108 83 106 1 6 708 22,1,273
123 408 387 7 38 45 95 23 130 408 168 45 341,1,279
3 643 731 1066 508 1810 8 4 737 5 47 161 740 873 4 44 594 22,1,281
28 3 1093 364 315 471 618 286 650 3 19 1008 30 19 9 71,1,285
61 246 1250 968 357 92 50 194 844 92 113 8 126 52 660 50 126 598 1004,1,286
9 517 3 46 89 17 1069 97 58 3 24 189 14 89 14 89,1,287
445 1384 421 74 3 109 54 43 308 855 794 78 1461 197 16 60 719 331,1,291
85 245 541 759 25 322 136 93 101 519 78 74 220 25 1204 666 887 128,1,297
710 218 454 1049 241 588 639 57 961 26 961,1,301
196 653 27 54 35 378 14 250 1 618 779 1105 346 83 55,1,302
1155 6 88 17 136 241 5 596 6 347 30 902,1,314
588 634 689 35 1223 27 3 1682 628 1805 116 1004 296 3 71 1637 196 1287 146,1,315
12 255 321 9 7 355 1 131 124 65 26 124 28 355 26 355 386 321,1,320
908 170 1049 209 225 80 228 225 49 76,1,323
1 166 1375 148,1,324
1300 1134 19 40 1 986 627 273 265 1410 23 243 86,1,327
76 454 821 862 900 1036 201 36 259 22 856 294 294 117 211 374 7 1476,1,331
234 1325 281 424 157 335 541 225 652 157 9 25 308 169,1,345
419 615 266 186 481 528 274 85 997 98 27 103 591 1024 648 106 1655,1,349
170 1740 3 731 1066 759 806 31 1066 164 55 57 1105 635 8 506 514 567,1,353
22 554 342 260 9 206 931 24 445 9 3 432 1066,1,356
70 59 403 296 96 3 13 232 6 81 20 911 3 547 20 232 1271,1,366
519 4 77 821 862 900 497 740 1310 4 77 1563 341 51 779 417 125,1,374
516 36 1 3 9 70 586 1401 362 270 678 36 6 20 1213 283 210 763,1,389
96 85 304 437 719 349 1016 669 883 216 547 32 367 72 6 146 53 32,1,390
927 1020 291 1 230 847 38 8 49 7 54 7 563 38 333 261 74 3 563,1,393
6 639 456 368 552 215 29 33 639 849 61 17 1159 992 3 639,1,396
1 126 95 1119 69 132 402 22 34 776 967 3 371 23 367 14 219 961,1,407
51 85 894 100 57 23 17 308 894 62 358 60 1 7 712 880 1033,1,409
96 85 480 61 26 216 126 90 250 1626 1587 120 309 10 3 498 447,1,412
210 12 51 1069 57 39 3 92 5 20 41 23 1069 573,1,415
7 1713 512 113 6 604 28 130 72 509 168 275 27 596 616 591,1,424
109 598 731 893 3 151 151 844 105 380 387 42 759 867 1682 260 113 22,1,428
85 76 76 287 287 819 28 619 364 275 28 508 76 424 70 196,1,432
556 85 76 25 59 665 840 127 167 276 1454 22 26 270 9 25 98,1,440
213 143 671 36 902 5 671 70 78 902 39 513 418 239,1,441
61 1588 629 767 93 136 93 1649 1 331 120 629 767 136,1,445
881 866 241 85 76 164 378 808 76 422 39 808,1,452
627 76 764 806 62 113 6 480 183 99 446 12 604 316 414,1,453
230 85 76 114 32 1119 69 79 472 776 7 3 32 214 371 37 112,1,455
232 481 427 1692 472 356 33 114 114 649 1659 9 911 383,1,457
1 680 560 11 188 188 1659 734 83 204 6 329 1 14 15 560,1,458
1509 59 1 1796 9 246 1796 71 799 77 83 1796 821 862 900,1,459
1681 284 920 470 806 499 208 149 187 284 186 361 56,1,467
1 766 220 54 753 33 103 17 276 109 82 88 261,1,473
96 85 1506 797 293 57 1236 1138 2 615 1215 21 931 1640 1731 405 193,1,476
22 19 228 28 1723 994 701 105 234 31 54 174 9 831 22,1,477
1207 36 210 12 524 1707 386 175 3 62 7 453 3 1541 187 175 1470 647 1522,1,484
51 783 536 1577 508 187 38 947 344 16 122 88 102 240 16 33,1,489
1823 76 18 38 71 45 734 38 26 279 38 18 279 24 635 856 8 6 489 24,1,491
600 1336 374 1629 207 1197 286 588 31 624 1154 3 1059 1059 171 174 1682 25,1,501
43 1 60 388 1002 885 823 463 174 1276 1413 1590 77 1002 885 823,1,502
1772 240 99 155 1 41 933 6 628 161 933 256 1416 1 1113 933 340 7,1,504
283 208 69 60 376 259 1449 997 55 361 149 86 259 216 55 804 1624 966,1,508
1123 51 4 389 5 20 41 363 22 1250 77 389 55,1,524
243 263 389 2 31 78 2 78 86 971 241 86 757 940 216 1151 2 223 123,1,526
230 76 419 246 2 362 76 1493 1145 3 13 232 373 880 13 232 91 3 421 14,1,538
85 1085 214 125 93 191 1525 380 152 850 1401 362 678 3 38 585 678 55 13,1,545
85 998 245 70 171 95 92 32 764 806 987 286 99 102 1 693 70,1,550
171 390 171 310 95 1 3 33 1036 12 244 592 12 491 3 1282 12 7,1,551
1 6 60 1 118 9 334 1134 67 697 228 28 567 490 116 1140 370,1,559
490 332 76 287 1057 479 88 1080 570 342 1662 1399 175 1035 598 5 1211 424 76,1,560
1384 326 135 1396 1 284 133 1017 12 98 24 462 284 5 20 51 354,1,561
210 763 3 549 208 149 439 149 48 149 116 1014 997 4 46 709,1,568
388 76 525 9 130 1818 332 1561 130 1691 526 39 1416 362 154,1,569
434 1 881 866 398 472 214 1 123 724 261 51,1,573
17 36 93 417 545 13 93 219 49 1238 98 545 199 179 1494 5 4 1086,1,575
414 36 12 7 356 1 33 485 5 47 1309 36 6 62 31 1293 379 12 1101 41,1,590
484 447 108 444 5 20 557 376 1220 264 544 30 161 10 163 427 108 444,1,591
984 1350 786 836 1424 702 957 1541 1424 2 244 486 383,1,594
1319 299 39 489 256 95 66 148 172 194 483 491 240 1001 320 699 3,1,596
61 1001 935 2 90 1718 12 2 799 432 431 278 5 2 1001 4 1226 39 256 205,1,599
1804 440 70 403 357 7 572 615 440 91 13 207 126 520 90 1780 3 759,1,604
230 18 34 1 3 51 28 1698 28 619 97 725 1 526 697 22 127,1,608
419 46 2 20 41 500 2 2 58 1627 1627 40 115 1627 454 884,1,611
21 164 97 291 529 362 355 148 73 1360 355 948 1701 966 355 1 14 15 278,1,613
61 1023 6 1614 92 18 97 236 1308 213 153 6 75 2 1023 61,1,614
207 491 323 525 283 85 127 96 202 364 1 28 709 12 23 445,1,621
63 77 61 1434 1 4 42 41 8 715 625 8 313 348,1,626
1 3 13 18 97 199 51 278 1144 702 97 37,1,628
76 419 171 172 193 423 18 18 91 434 3 670 287 66 18 33 172 19 826 77,1,631
2 873 1140 305 5 47 24 9 7 2 873 283 288 108 1485 5 47 1 775 15,1,635
6 96 85 133 23 1067 160 190 3 35 5 160 190 295 65 99 266 704,1,638
814 2 20 41 102 380 17 2 82 1 33 852,1,646
1225 231 6 49 141 430 7 714 1127 572,1,647
577 175 37 146 175 6 513 13,1,666
113 291 7 534 1208 152 7 296 81 105 1180 1287 1090 183 497 282 294 296,1,668
5 47 1053 159 201 264 211 629 127,1,672
23 804 339 113 103 898 261 441 87 160 819 808 326 378 802,1,679
251 123 141 96 85 645 852 271 306 49 367 852 271 306 3 286 434,1,681
624 127 1236 1138 4 113 127 4 12,1,689
57 215 210 12 215 1041 230 11 5 4 1086 6 21 417 72 1086 156 72 277,1,692
569 238 153 316 184 817 636 1600 1766 8 399 1638 126,1,697
22 138 32 461 642 192 152 7 776 24 9 138 61,1,709
345 128 50 8 1073 388 908 251 39 1266 950 50 22 27 1573,1,710
103 703 160 880 106 23 401 440 294 857 22 22 177 277 703 996 200 35 200 277,1,712
542 78 5 20 12 398 187 77 122 2 17 78 1427 605 53 2,1,714
388 755 227 320 1074 709 5 371 24 9 222 1470 709 56 48 51 131 14 689 488,1,715
74 6 210 1172 1436 67 18 473 8 8 421 45 473 14 70 473 15 412 845,1,716
832 916 1 29 366 1 29 1 106,1,717
333 1 6 3 388 287 152 7 200 120 664 23 693 8 287 580 159,1,720
998 71 74 76 13 57 493 220 1 675 78 240 735 177 70 17 794 78,1,728
251 951 1043 11 437 567 228 1043 562 650 3 295 3 142 1199 228 28 541,1,733
157 1266 1228 109 508 1138 338 1228 421 1 15 1025 5 99 25 1333 87 555,1,741
116 542 238 398 1119 69 418 776 960 174 1093 512 174 9 797,1,743
293 820 14 493 100 7 1124 174 1124 45 1488 45 692 238 820 278 1257 820,1,751
60 215 392 91 526 642 83 560 206 1135 3 173 1771 8 191 342,1,753
194 207 15 268 419 171 5 1347 1 1120 50 281 466 281 1610,1,755
19 225 1 15 78 58 49 1394 78 87 46 297 46 88 19 15 78 293 49,1,757
13 855 323 1054 323 998 5 20 242 2 870 135 149 23 325 467 1369 4 3,1,762
20 41 1081 275 4 58 41 52 372 4 585 1646 1 396 819 639 20,1,770
128 394 1397 234 31 7 5 185 671 51 239 9 4 528 22 128 394 1397,1,774
388 5 645 5 523 2 1277 86 34 41 45 295 3 293 2 1018 379,1,777
23 7 465 375 169 198 6 28 650 567 269 32 423 251 251 1 128 32 423,1,779
227 227 82 1487 374 39 771 516 167 378 449 363 86 22 1535 1,1,786
295 843 127 1 104 96 85 295 1543 911 1214 214 85 911,1,789
116 1 78 76 19 157 420 50 90 3 758 128 1499 1618 296 209 440 357,1,794
130 686 1187 1 878 61 1397 28 550 39 213 76 1023 1094 1550 1397 550 758 150,1,795
127 1058 173 437 1180 1211 93 166 70 108 93 166 253 3 125 93 284,1,817
13 96 85 641 493 1075 1508 100 88 83 13 524 489 1 15 100 414 1346,1,821
293 542 1 1 278 17 576 174 1115 13 533,1,822
198 5 20 320 20 320 223 691 397 5 20 320 365 26 5 320 397,1,826
13 1028 257 1028 29 285 355 250 156 97 1334 188 19 156 527 1334 35 188 140,1,829
9 7 27 159 1 1640 172 32 344 62 308 658 3 18 27 81 289 658 174,1,831
1 6 815 270 141 7 928 228 132 132 176 901 239 138 58 901 951 449 951,1,843
54 61 39 882 105 6 5 81 39 574 39 207 1648 202 37 61 39 882,1,849
731 6 786 96 85 836 709 5 39 6 141 143 150 546 1011 1403 546 1011,1,851
1667 460 16 202 887 22 711 15 72 146 1663 313 173 180 236 1663 508,1,857
61 852 464 5 20 41 4 389 1704 807 61 464 5 20 41 98 22,1,858
814 1 305 10 3 1 81 670 6 1 1112 1 11,1,859
